,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,Stock_Price_Change,Stock_Price_Change_Percent
151,2020-01-24,1,0.0035316455696202532,0.0,BEST,6.369999885559082,6.369999885559082,6.050000190734863,6.079999923706055,6.079999923706055,1379000,0.029999732971191406,0.004731818966746459
152,2020-01-30,2,0.0060632911392405064,0.7168458781362008,BEST,5.650000095367432,5.789999961853027,5.599999904632568,5.710000038146973,5.710000038146973,992200,-0.5799999237060547,-0.09105179499624894
153,2020-01-31,1,0.0035316455696202532,-0.4175365344467641,BEST,5.670000076293945,5.739999771118164,5.300000190734863,5.309999942779541,5.309999942779541,1433000,-0.05000019073486328,-0.008635611582778147
154,2020-02-03,2,0.0060632911392405064,0.0,BEST,5.309999942779541,5.435999870300293,5.199999809265137,5.210000038146973,5.210000038146973,1428000,-0.3039999008178711,-0.05296165730659097
155,2020-02-04,2,0.0060632911392405064,0.0,BEST,5.340000152587891,5.599999904632568,5.340000152587891,5.550000190734863,5.550000190734863,3853300,0.1640000343322754,0.030169249125316044
156,2020-02-05,2,0.0060632911392405064,0.0,BEST,5.570000171661377,5.675000190734863,5.420000076293945,5.429999828338623,5.429999828338623,720200,0.07500028610229492,0.013392908460632569
157,2020-02-06,2,0.0060632911392405064,0.0,BEST,5.460000038146973,5.590000152587891,5.454999923706055,5.510000228881836,5.510000228881836,1747400,-0.08500003814697266,-0.01497797978681048
158,2020-02-10,1,0.0035316455696202532,-0.68259385665529,BEST,5.320000171661377,5.429999828338623,5.24399995803833,5.289999961853027,5.289999961853027,1012300,-0.16000032424926758,-0.028622597474383893
159,2020-02-11,3,0.00859493670886076,1.4336917562724012,BEST,5.400000095367432,5.550000190734863,5.320000171661377,5.440000057220459,5.440000057220459,1351600,0.12000036239624023,0.022099514952094612
160,2020-02-12,5,0.013658227848101265,0.589101620029455,BEST,5.510000228881836,5.619999885559082,5.48199987411499,5.550000190734863,5.550000190734863,1210100,0.06999969482421875,0.01261255719253418
161,2020-02-13,1,0.0035316455696202532,-0.7414272474513438,BEST,5.539999961853027,5.570000171661377,5.429999828338623,5.559999942779541,5.559999942779541,863600,-0.04999971389770508,-0.00889674642630911
162,2020-02-14,1,0.0035316455696202532,0.0,BEST,5.539999961853027,5.579999923706055,5.380000114440918,5.440000057220459,5.440000057220459,891100,0.009999752044677734,0.0017952875649005495
163,2020-02-18,1,0.0035316455696202532,0.0,BEST,5.5,5.510000228881836,5.369999885559082,5.5,5.5,1125000,-0.06999969482421875,-0.012544748347904533
164,2020-02-20,1,0.0035316455696202532,0.0,BEST,5.710000038146973,5.791999816894531,5.579999923706055,5.659999847412109,5.659999847412109,1084600,0.2819995880126953,0.05117959642443104
165,2020-02-21,2,0.0060632911392405064,0.7168458781362008,BEST,5.639999866485596,5.639999866485596,5.420000076293945,5.480000019073486,5.480000019073486,948600,-0.15199995040893555,-0.026243086190294918
166,2020-02-24,1,0.0035316455696202532,0.0,BEST,5.199999809265137,5.389999866485596,5.199999809265137,5.329999923706055,5.329999923706055,1173700,-0.25,-0.04432624218407655
167,2020-02-25,1,0.0035316455696202532,0.0,BEST,5.409999847412109,5.489999771118164,5.320000171661377,5.460000038146973,5.460000038146973,1514600,0.09999990463256836,0.018552858461900135
168,2020-02-26,4,0.011126582278481012,2.150537634408602,BEST,5.5,5.545000076293945,5.239999771118164,5.25,5.25,1274900,0.05500030517578125,0.010018270941490215
169,2020-02-27,5,0.013658227848101265,0.22753128555176327,BEST,5.210000038146973,5.420000076293945,5.170000076293945,5.309999942779541,5.309999942779541,1338100,-0.125,-0.022542831069453317
170,2020-02-28,2,0.0060632911392405064,-0.5560704355885078,BEST,5.210000038146973,5.409999847412109,5.079999923706055,5.409999847412109,5.409999847412109,2397500,-0.010000228881835938,-0.0018450606533337854
171,2020-03-02,1,0.0035316455696202532,0.0,BEST,5.440000057220459,5.440000057220459,5.050000190734863,5.260000228881836,5.260000228881836,2165800,0.03000020980834961,0.00554532544445463
172,2020-03-03,1,0.0035316455696202532,0.0,BEST,5.25,5.420000076293945,5.119999885559082,5.400000095367432,5.400000095367432,1475900,-0.019999980926513672,-0.0036764670434089597
173,2020-03-04,2,0.0060632911392405064,0.7168458781362008,BEST,5.389999866485596,5.440000057220459,4.889999866485596,5.010000228881836,5.010000228881836,1813900,0.019999980926513672,0.0036900333293332643
174,2020-03-05,3,0.00859493670886076,0.4175365344467641,BEST,4.960000038146973,5.289999961853027,4.949999809265137,5.25,5.25,1972000,-0.15000009536743164,-0.027573546652511105
175,2020-03-06,1,0.0035316455696202532,-0.589101620029455,BEST,5.119999885559082,5.320000171661377,5.059999942779541,5.130000114440918,5.130000114440918,998000,0.03000020980834961,0.005671117206934806
176,2020-03-09,5,0.013658227848101265,0.22753128555176327,BEST,4.900000095367432,5.039999961853027,4.800000190734863,4.949999809265137,4.949999809265137,1408300,-0.2800002098083496,-0.05263161668675442
177,2020-03-10,1,0.0035316455696202532,-0.7414272474513438,BEST,5.0,5.050000190734863,4.940000057220459,5.039999961853027,5.039999961853027,1496900,0.010000228881835938,0.0019841724122076076
178,2020-03-11,3,0.00859493670886076,1.4336917562724012,BEST,4.980000019073486,5.130000114440918,4.900000095367432,4.96999979019165,4.96999979019165,1085900,0.07999992370605469,0.015841568452379162
179,2020-03-12,5,0.013658227848101265,0.589101620029455,BEST,5.0,5.150000095367432,4.75,5.039999961853027,5.039999961853027,2092700,0.019999980926513672,0.003898631672583086
180,2020-03-13,5,0.013658227848101265,0.0,BEST,5.099999904632568,5.150000095367432,4.739999771118164,5.119999885559082,5.119999885559082,1552500,0.0,0.0
181,2020-03-16,7,0.018721518987341774,1.1782032400589104,BEST,4.78000020980835,4.920000076293945,4.630000114440918,4.639999866485596,4.639999866485596,2053800,-0.23000001907348633,-0.04466019705133162
182,2020-03-17,8,0.021253164556962027,0.13522650439486128,BEST,4.650000095367432,5.380000114440918,4.519999980926514,5.349999904632568,5.349999904632568,2985000,0.46000003814697266,0.09349594126296723
183,2020-03-18,5,0.013658227848101265,-0.3573555687909471,BEST,4.809999942779541,5.289999961853027,4.809999942779541,5.190000057220459,5.190000057220459,1746500,-0.09000015258789062,-0.016728652541533107
184,2020-03-19,3,0.00859493670886076,-0.37071362372567185,BEST,5.150000095367432,5.400000095367432,5.070000171661377,5.309999942779541,5.309999942779541,2095600,0.1100001335144043,0.020793976239627865
185,2020-03-20,6,0.016189873417721518,0.8836524300441826,BEST,5.300000190734863,5.400000095367432,4.96999979019165,5.119999885559082,5.119999885559082,1914000,0.0,0.0
186,2020-03-23,4,0.011126582278481012,0.835073068893528,BEST,5.039999961853027,5.119999885559082,4.900000095367432,4.909999847412109,4.909999847412109,1463200,-0.2800002098083496,-0.051851889789512606
187,2020-03-24,8,0.021253164556962027,0.9101251422070538,BEST,5.039999961853027,5.15500020980835,4.900000095367432,5.0,5.0,1200700,0.03500032424926758,0.006836000982731516
188,2020-03-25,6,0.016189873417721518,-0.23823704586063144,BEST,5.0,5.400000095367432,4.980000019073486,5.340000152587891,5.340000152587891,3469500,0.24499988555908203,0.04752664899856329
189,2020-03-26,3,0.00859493670886076,-0.46911649726348703,BEST,5.28000020980835,5.46999979019165,5.159999847412109,5.300000190734863,5.300000190734863,1300500,0.06999969482421875,0.012962906219996295
190,2020-03-27,2,0.0060632911392405064,-0.2945508100147275,BEST,5.159999847412109,5.239999771118164,5.0,5.139999866485596,5.139999866485596,731700,-0.23000001907348633,-0.042047537092396836
191,2020-03-30,4,0.011126582278481012,-0.18535681186283592,BEST,5.150000095367432,5.199999809265137,5.0,5.110000133514404,5.110000133514404,919100,-0.039999961853027344,-0.007633580839735754
192,2020-03-31,7,0.018721518987341774,0.6825938566552903,BEST,5.119999885559082,5.349999904632568,5.039999961853027,5.349999904632568,5.349999904632568,1169900,0.15000009536743164,0.02884617324411587
193,2020-04-01,1,0.0035316455696202532,-0.8113590263691683,BEST,5.019999980926514,5.28000020980835,4.909999847412109,4.929999828338623,4.929999828338623,1159300,-0.06999969482421875,-0.013084055340562895
194,2020-04-02,3,0.00859493670886076,1.4336917562724012,BEST,4.980000019073486,5.239999771118164,4.929999828338623,5.110000133514404,5.110000133514404,1679600,-0.04000043869018555,-0.007575840359983155
195,2020-04-03,1,0.0035316455696202532,-0.589101620029455,BEST,5.070000171661377,5.210000038146973,5.019999980926514,5.110000133514404,5.110000133514404,564200,-0.029999732971191406,-0.0057251401300709714
196,2020-04-06,1,0.0035316455696202532,-0.4175365344467641,BEST,5.199999809265137,5.340000152587891,5.090000152587891,5.239999771118164,5.239999771118164,823700,0.13000011444091797,0.024952037138017857
197,2020-04-07,2,0.0060632911392405064,0.7168458781362008,BEST,5.5,5.5,5.230000019073486,5.300000190734863,5.300000190734863,2765800,0.15999984741210938,0.0299625173858038
198,2020-04-08,2,0.0060632911392405064,0.0,BEST,5.329999923706055,5.429999828338623,5.01200008392334,5.349999904632568,5.349999904632568,1490200,-0.07000017166137695,-0.012727303938432133
199,2020-04-09,5,0.013658227848101265,1.252609603340292,BEST,5.369999885559082,5.449999809265137,5.260000228881836,5.429999828338623,5.429999828338623,1122700,0.019999980926513672,0.003683237856129562
200,2020-04-13,1,0.0035316455696202532,-0.4175365344467641,BEST,5.429999828338623,5.460000038146973,5.235000133514404,5.28000020980835,5.28000020980835,1692900,0.010000228881835938,0.0018349044462047104
201,2020-04-14,3,0.00859493670886076,1.4336917562724012,BEST,5.349999904632568,5.489999771118164,5.28000020980835,5.309999942779541,5.309999942779541,1400000,0.029999732971191406,0.005494456549742566
202,2020-04-15,3,0.00859493670886076,0.0,BEST,5.269999980926514,5.380000114440918,5.210000038146973,5.289999961853027,5.289999961853027,653800,-0.1099996566772461,-0.02003636817180454
203,2020-04-16,3,0.00859493670886076,0.0,BEST,5.320000171661377,5.5,5.289999961853027,5.5,5.5,1272700,0.11999988555908203,0.022304810967750832
204,2020-04-17,4,0.011126582278481012,0.2945508100147276,BEST,5.579999923706055,5.619999885559082,5.420000076293945,5.590000152587891,5.590000152587891,1132300,0.11999988555908203,0.021818161010742188
205,2020-04-20,1,0.0035316455696202532,-0.68259385665529,BEST,5.53000020980835,5.71999979019165,5.46999979019165,5.480000019073486,5.480000019073486,870000,0.09999990463256836,0.01779357769908918
206,2020-04-21,6,0.016189873417721518,3.5842293906810028,BEST,5.449999809265137,5.46999979019165,5.320000171661377,5.389999866485596,5.389999866485596,1067800,-0.25,-0.04370629530943104
207,2020-04-22,4,0.011126582278481012,-0.3127443315089914,BEST,5.480000019073486,5.670000076293945,5.369999885559082,5.650000095367432,5.650000095367432,854300,0.20000028610229492,0.03656312500430414
208,2020-04-23,4,0.011126582278481012,0.0,BEST,5.670000076293945,5.829999923706055,5.510000228881836,5.539999961853027,5.539999961853027,932400,0.15999984741210938,0.02821866759421443
209,2020-04-27,1,0.0035316455696202532,-0.4175365344467641,BEST,5.519999980926514,5.730000019073486,5.519999980926514,5.650000095367432,5.650000095367432,498600,-0.09999990463256836,-0.017152642528509676
210,2020-04-28,2,0.0060632911392405064,0.7168458781362008,BEST,5.71999979019165,5.789999961853027,5.539999961853027,5.550000190734863,5.550000190734863,807200,0.059999942779541016,0.010471194167507747
211,2020-04-29,4,0.011126582278481012,0.835073068893528,BEST,5.639999866485596,5.710000038146973,5.300000190734863,5.320000171661377,5.320000171661377,857000,-0.07999992370605469,-0.013816912648208612
212,2020-04-30,4,0.011126582278481012,0.0,BEST,5.380000114440918,5.414999961853027,5.230000019073486,5.369999885559082,5.369999885559082,1806500,-0.2950000762939453,-0.05166376082716795
213,2020-05-01,1,0.0035316455696202532,-0.68259385665529,BEST,5.349999904632568,5.360000133514404,5.070000171661377,5.119999885559082,5.119999885559082,881800,-0.05499982833862305,-0.010156939746275073
214,2020-05-04,3,0.00859493670886076,1.4336917562724012,BEST,5.139999866485596,5.15500020980835,4.920000076293945,4.96999979019165,4.96999979019165,940800,-0.2049999237060547,-0.03824625347008004
215,2020-05-06,3,0.00859493670886076,0.0,BEST,5.0,5.099999904632568,4.929999828338623,5.010000228881836,5.010000228881836,748500,-0.05500030517578125,-0.01066931191799625
216,2020-05-07,1,0.0035316455696202532,-0.589101620029455,BEST,5.039999961853027,5.065000057220459,4.949999809265137,5.03000020980835,5.03000020980835,791600,-0.034999847412109375,-0.006862715307174305
217,2020-05-12,2,0.0060632911392405064,0.7168458781362008,BEST,5.400000095367432,5.565000057220459,5.400000095367432,5.429999828338623,5.429999828338623,693500,0.5,0.09871668200422223
218,2020-05-13,5,0.013658227848101265,1.252609603340292,BEST,5.360000133514404,5.440000057220459,5.309999942779541,5.360000133514404,5.360000133514404,555600,-0.125,-0.02246181468368813
219,2020-05-14,3,0.00859493670886076,-0.37071362372567185,BEST,5.349999904632568,5.39300012588501,5.150000095367432,5.25,5.25,438900,-0.04699993133544922,-0.008639693169316565
220,2020-05-15,2,0.0060632911392405064,-0.2945508100147275,BEST,5.059999942779541,5.320000171661377,5.059999942779541,5.130000114440918,5.130000114440918,565700,-0.07299995422363281,-0.013536056465723423
221,2020-05-18,2,0.0060632911392405064,0.7168458781362008,BEST,5.179999828338623,5.349999904632568,5.159999847412109,5.210000038146973,5.210000038146973,883900,0.029999732971191406,0.005639047369019767
222,2020-05-19,1,0.0035316455696202532,-0.4175365344467641,BEST,5.199999809265137,5.379000186920166,5.159999847412109,5.260000228881836,5.260000228881836,680800,0.029000282287597656,0.005420613608326574
223,2020-05-20,2,0.0060632911392405064,0.7168458781362008,BEST,5.340000152587891,5.409999847412109,5.150000095367432,5.190000057220459,5.190000057220459,528500,0.03099966049194336,0.005763089684830858
224,2020-05-22,1,0.0035316455696202532,-0.4175365344467641,BEST,5.0,5.059999942779541,4.875,4.949999809265137,4.949999809265137,729300,-0.34999990463256836,-0.06469499343886154
225,2020-05-26,2,0.0060632911392405064,-0.2945508100147275,BEST,5.019999980926514,5.175000190734863,5.010000228881836,5.050000190734863,5.050000190734863,1264100,0.11500024795532227,0.02272732198731031
226,2020-05-27,1,0.0035316455696202532,-0.4175365344467641,BEST,5.110000133514404,5.139999866485596,4.840000152587891,4.860000133514404,4.860000133514404,964300,-0.03500032424926758,-0.00676334743174134
227,2020-05-28,1,0.0035316455696202532,0.0,BEST,4.809999942779541,5.150000095367432,4.809999942779541,4.869999885559082,4.869999885559082,1264100,0.010000228881835938,0.0019455698719061942
228,2020-05-29,4,0.011126582278481012,2.150537634408602,BEST,4.889999866485596,5.190000057220459,4.849999904632568,5.179999828338623,5.179999828338623,2514000,0.039999961853027344,0.007766982740254447
229,2020-06-01,3,0.00859493670886076,1.4336917562724012,BEST,4.980000019073486,5.110000133514404,4.889999866485596,4.960000038146973,4.960000038146973,1254100,-0.07999992370605469,-0.01541424331869834
230,2020-06-02,2,0.0060632911392405064,-0.2945508100147275,BEST,4.869999885559082,5.099999904632568,4.75,5.090000152587891,5.090000152587891,1466300,-0.010000228881835938,-0.0019569919022601745
231,2020-06-03,2,0.0060632911392405064,0.0,BEST,5.099999904632568,5.489999771118164,5.070000171661377,5.489999771118164,5.489999771118164,2177600,0.3899998664855957,0.07647056348596015
232,2020-06-05,2,0.0060632911392405064,0.0,BEST,5.25,5.489999771118164,5.21999979019165,5.440000057220459,5.440000057220459,1445200,0.0,0.0
233,2020-06-09,2,0.0060632911392405064,0.0,BEST,5.400000095367432,5.400000095367432,5.199999809265137,5.260000228881836,5.260000228881836,901000,-0.08999967575073242,-0.01639338424460479
234,2020-06-10,2,0.0060632911392405064,0.0,BEST,5.260000228881836,5.28000020980835,5.170000076293945,5.25,5.25,673100,-0.11999988555908203,-0.02222220063700142
235,2020-06-11,1,0.0035316455696202532,-0.4175365344467641,BEST,5.159999847412109,5.230000019073486,4.980000019073486,5.0,5.0,744200,-0.05000019073486328,-0.00946973271743079
236,2020-06-12,4,0.011126582278481012,2.150537634408602,BEST,5.019999980926514,5.110000133514404,4.960000038146973,4.980000019073486,4.980000019073486,630800,-0.11999988555908203,-0.02294452870391006
237,2020-06-15,4,0.011126582278481012,2.150537634408602,BEST,5.0,5.010000228881836,4.75,4.769999980926514,4.769999980926514,1624900,-0.09999990463256836,-0.019569452450051816
238,2020-06-16,4,0.011126582278481012,0.0,BEST,4.860000133514404,5.070000171661377,4.855000019073486,4.989999771118164,4.989999771118164,1112700,0.059999942779541016,0.011976035935817197
239,2020-06-18,1,0.0035316455696202532,-0.68259385665529,BEST,4.78000020980835,4.867000102996826,4.760000228881836,4.820000171661377,4.820000171661377,1368900,-0.20300006866455078,-0.04003945991939284
240,2020-06-19,1,0.0035316455696202532,0.0,BEST,4.809999942779541,4.949999809265137,4.690000057220459,4.860000133514404,4.860000133514404,2335100,0.08299970626831055,0.017053565751355526
241,2020-06-22,1,0.0035316455696202532,0.0,BEST,4.840000152587891,4.840000152587891,4.633999824523926,4.710000038146973,4.710000038146973,1428900,-0.1099996566772461,-0.022222153720360738
242,2020-06-23,4,0.011126582278481012,2.150537634408602,BEST,4.699999809265137,4.78000020980835,4.650000095367432,4.78000020980835,4.78000020980835,1121200,-0.059999942779541016,-0.012396682001644121
243,2020-06-24,1,0.0035316455696202532,-0.68259385665529,BEST,4.78000020980835,4.849999904632568,4.659999847412109,4.789999961853027,4.789999961853027,825300,0.06999969482421875,0.01464428697734843
244,2020-06-26,3,0.00859493670886076,1.4336917562724012,BEST,4.710000038146973,4.71999979019165,4.28000020980835,4.289999961853027,4.289999961853027,2185500,-0.13000011444091797,-0.026804147834466163
245,2020-06-29,4,0.011126582278481012,0.835073068893528,BEST,4.320000171661377,4.400000095367432,4.21999979019165,4.28000020980835,4.28000020980835,1608600,-0.31999969482421875,-0.06779654852722472
246,2020-06-30,2,0.0060632911392405064,-0.45506257110352666,BEST,4.289999961853027,4.300000190734863,4.25,4.28000020980835,4.28000020980835,1186000,-0.09999990463256836,-0.022727250560256596
247,2020-07-01,2,0.0060632911392405064,0.0,BEST,4.289999961853027,4.414999961853027,4.264999866485596,4.380000114440918,4.380000114440918,1215800,0.11499977111816406,0.02674413163188971
248,2020-07-06,2,0.0060632911392405064,0.0,BEST,4.630000114440918,4.800000190734863,4.610000133514404,4.690000057220459,4.690000057220459,887100,0.38500022888183594,0.08720277060211945
249,2020-07-07,1,0.0035316455696202532,-0.4175365344467641,BEST,4.690000057220459,4.769999980926514,4.570000171661377,4.610000133514404,4.610000133514404,883700,-0.03000020980834961,-0.006250043461718424
250,2020-07-09,1,0.0035316455696202532,0.0,BEST,4.679999828338623,4.860000133514404,4.670000076293945,4.800000190734863,4.800000190734863,1342000,0.09000015258789062,0.018867956592823587
251,2020-07-10,3,0.00859493670886076,1.4336917562724012,BEST,4.71999979019165,4.769999980926514,4.465000152587891,4.480000019073486,4.480000019073486,1158100,-0.09000015258789062,-0.01851854940646036
252,2020-07-13,2,0.0060632911392405064,0.0,BEST,4.510000228881836,4.71999979019165,4.460000038146973,4.480000019073486,4.480000019073486,941800,-0.05000019073486328,-0.01048222032176016
253,2020-07-15,4,0.011126582278481012,0.835073068893528,BEST,4.579999923706055,4.679999828338623,4.360000133514404,4.400000095367432,4.400000095367432,2244600,-0.039999961853027344,-0.008474568565903118
254,2020-07-17,2,0.0060632911392405064,-0.45506257110352666,BEST,4.449999809265137,4.519999980926514,4.429999828338623,4.460000038146973,4.460000038146973,699800,-0.15999984741210938,-0.03418800283779255
255,2020-07-20,1,0.0035316455696202532,0.0,BEST,4.5,4.605000019073486,4.050000190734863,4.5,4.5,1943900,0.08500003814697266,0.018805318253463543
256,2020-07-21,3,0.00859493670886076,1.4336917562724012,BEST,4.570000171661377,4.679999828338623,4.5,4.630000114440918,4.630000114440918,760100,0.07499980926513672,0.016286603464602534
257,2020-07-22,3,0.00859493670886076,0.0,BEST,4.539999961853027,4.550000190734863,4.302999973297119,4.360000133514404,4.360000133514404,935200,-0.12999963760375977,-0.027777701361563767
258,2020-07-24,3,0.00859493670886076,0.0,BEST,4.230000019073486,4.230000019073486,4.090000152587891,4.159999847412109,4.159999847412109,1134100,-0.32000017166137695,-0.07032970510924186
259,2020-07-27,1,0.0035316455696202532,-0.4175365344467641,BEST,4.159999847412109,4.295000076293945,4.159999847412109,4.25,4.25,1274800,0.06500005722045898,0.015366443718053846
260,2020-07-28,1,0.0035316455696202532,0.0,BEST,4.239999771118164,4.28000020980835,4.090000152587891,4.139999866485596,4.139999866485596,924500,-0.014999866485595703,-0.0034924019136546303
261,2020-07-29,1,0.0035316455696202532,0.0,BEST,4.179999828338623,4.275000095367432,4.139999866485596,4.230000019073486,4.230000019073486,780300,-0.005000114440917969,-0.001168250980329244
262,2020-07-30,3,0.00859493670886076,1.4336917562724012,BEST,4.199999809265137,4.215000152587891,4.110000133514404,4.190000057220459,4.190000057220459,603900,-0.059999942779541016,-0.014035074021298777
263,2020-08-03,3,0.00859493670886076,0.0,BEST,4.150000095367432,4.429999828338623,4.150000095367432,4.389999866485596,4.389999866485596,1120200,0.21499967575073242,0.051008224903320354
264,2020-08-04,4,0.011126582278481012,0.2945508100147276,BEST,4.380000114440918,4.619999885559082,4.340000152587891,4.590000152587891,4.590000152587891,974700,0.19000005722045898,0.0428894050977231
265,2020-08-05,3,0.00859493670886076,-0.22753128555176338,BEST,4.630000114440918,4.639999866485596,4.449999809265137,4.590000152587891,4.590000152587891,1004600,0.019999980926513672,0.00432900030777672
266,2020-08-06,2,0.0060632911392405064,-0.2945508100147275,BEST,4.599999904632568,4.71999979019165,4.494999885559082,4.670000076293945,4.670000076293945,1154000,0.07999992370605469,0.017241363363798445
267,2020-08-07,1,0.0035316455696202532,-0.4175365344467641,BEST,4.599999904632568,4.75,4.460000038146973,4.739999771118164,4.739999771118164,2199100,0.03000020980834961,0.006355976936840424
268,2020-08-10,2,0.0060632911392405064,0.0,BEST,4.710000038146973,4.730999946594238,4.400000095367432,4.449999809265137,4.449999809265137,2260400,-0.01900005340576172,-0.00400001124331828
269,2020-08-11,4,0.011126582278481012,0.835073068893528,BEST,4.449999809265137,4.579999923706055,4.295000076293945,4.570000171661377,4.570000171661377,2236400,-0.1510000228881836,-0.03191714745143592
270,2020-08-12,1,0.0035316455696202532,-0.68259385665529,BEST,4.579999923706055,4.730000019073486,4.449999809265137,4.460000038146973,4.460000038146973,3499900,0.15000009536743164,0.03275111307121037
271,2020-08-13,1,0.0035316455696202532,0.0,BEST,4.539999961853027,4.545000076293945,4.355000019073486,4.429999828338623,4.429999828338623,2825500,-0.18499994277954102,-0.039112038484891753
272,2020-08-14,2,0.0060632911392405064,0.7168458781362008,BEST,4.429999828338623,4.510000228881836,4.289999961853027,4.320000171661377,4.320000171661377,1345000,-0.034999847412109375,-0.007700736375047312
273,2020-08-17,1,0.0035316455696202532,-0.4175365344467641,BEST,4.349999904632568,4.364999771118164,4.199999809265137,4.260000228881836,4.260000228881836,2025300,-0.14500045776367188,-0.03215087592126842
274,2020-08-18,1,0.0035316455696202532,0.0,BEST,4.300000190734863,4.570000171661377,4.260000228881836,4.480000019073486,4.480000019073486,1887200,0.2050004005432129,0.04696458448855734
275,2020-08-20,2,0.0060632911392405064,0.7168458781362008,BEST,4.269999980926514,4.329999923706055,4.130000114440918,4.159999847412109,4.159999847412109,1325100,-0.24000024795532227,-0.052516463663079604
276,2020-08-21,2,0.0060632911392405064,0.0,BEST,4.159999847412109,4.289999961853027,4.150000095367432,4.170000076293945,4.170000076293945,804000,-0.039999961853027344,-0.009237866641529036
277,2020-08-25,3,0.00859493670886076,1.4336917562724012,BEST,4.170000076293945,4.239999771118164,4.110000133514404,4.150000095367432,4.150000095367432,711500,-0.05000019073486328,-0.011655056218990323
278,2020-08-26,2,0.0060632911392405064,-0.2945508100147275,BEST,4.119999885559082,4.25,4.099999904632568,4.239999771118164,4.239999771118164,781900,0.010000228881835938,0.002358544674920804
279,2020-08-27,3,0.00859493670886076,0.4175365344467641,BEST,4.239999771118164,4.349999904632568,4.163000106811523,4.320000171661377,4.320000171661377,1334400,0.09999990463256836,0.023529389325310124
280,2020-08-28,1,0.0035316455696202532,-0.589101620029455,BEST,4.269999980926514,4.309999942779541,4.190000057220459,4.260000228881836,4.260000228881836,551400,-0.039999961853027344,-0.00919539373102718
281,2020-08-31,1,0.0035316455696202532,0.0,BEST,4.170000076293945,4.21999979019165,4.0,4.0,4.0,2210600,-0.09000015258789062,-0.020881706214095463
282,2020-09-01,1,0.0035316455696202532,0.0,BEST,4.019999980926514,4.260000228881836,4.0,4.21999979019165,4.21999979019165,1572400,0.04000043869018555,0.009478777412064598
283,2020-09-02,2,0.0060632911392405064,0.7168458781362008,BEST,4.25,4.329999923706055,4.119999885559082,4.190000057220459,4.190000057220459,1241600,0.06999969482421875,0.016431852362269073
284,2020-09-03,2,0.0060632911392405064,0.0,BEST,4.139999866485596,4.179999828338623,3.9700000286102295,4.010000228881836,4.010000228881836,2856200,-0.15000009536743164,-0.03464205496776229
285,2020-09-04,1,0.0035316455696202532,-0.4175365344467641,BEST,4.039999961853027,4.190000057220459,3.990000009536743,4.130000114440918,4.130000114440918,951300,0.010000228881835938,0.002392399352277197
286,2020-09-09,1,0.0035316455696202532,-0.4175365344467641,BEST,3.900000095367432,3.9679999351501465,3.884999990463257,3.920000076293945,3.920000076293945,604300,-0.2220001220703125,-0.052983321966248775
287,2020-09-10,1,0.0035316455696202532,0.0,BEST,3.920000076293945,3.950000047683716,3.670000076293945,3.700000047683716,3.700000047683716,1573200,-0.017999887466430664,-0.004536262036443195
288,2020-09-11,2,0.0060632911392405064,0.7168458781362008,BEST,3.680000066757202,3.75,3.575000047683716,3.630000114440918,3.630000114440918,1357700,-0.20000004768371582,-0.05063292285300003
289,2020-09-14,3,0.00859493670886076,0.4175365344467641,BEST,3.630000114440918,3.650000095367432,3.3499999046325684,3.470000028610229,3.470000028610229,1654300,-0.09999990463256792,-0.02666664123535145
290,2020-09-16,3,0.00859493670886076,0.0,BEST,3.5,3.539999961853028,3.430000066757202,3.4600000381469727,3.4600000381469727,1013300,-0.1100001335144043,-0.030137022093236654
291,2020-09-17,3,0.00859493670886076,0.0,BEST,3.430000066757202,3.490000009536743,3.359999895095825,3.380000114440918,3.380000114440918,1125400,-0.049999952316284624,-0.014124280467537664
292,2020-09-21,2,0.0060632911392405064,-0.2945508100147275,BEST,3.200000047683716,3.220000028610229,3.0,3.0199999809265137,3.0199999809265137,4527100,-0.2699999809265141,-0.0773638911715514
293,2020-09-22,1,0.0035316455696202532,-0.4175365344467641,BEST,3.049999952316284,3.305000066757202,3.049999952316284,3.220000028610229,3.220000028610229,2532900,0.0850000381469731,0.02639752714029009
294,2020-09-23,2,0.0060632911392405064,0.7168458781362008,BEST,3.2699999809265137,3.2699999809265137,3.0,3.059999942779541,3.059999942779541,1382800,-0.03500008583068848,-0.010590040884637553
295,2020-09-25,1,0.0035316455696202532,-0.4175365344467641,BEST,3.130000114440918,3.130000114440918,2.930000066757202,3.009999990463257,3.009999990463257,2506500,-0.1399998664855957,-0.04281341507712444
296,2020-09-28,2,0.0060632911392405064,0.7168458781362008,BEST,3.0299999713897705,3.049999952316284,2.990000009536743,3.0,3.0,1001500,-0.08000016212463379,-0.02555915629380845
297,2020-09-29,3,0.00859493670886076,0.4175365344467641,BEST,3.009999990463257,3.039999961853028,2.940000057220459,2.990000009536743,2.990000009536743,1099500,-0.009999990463256392,-0.003278685449047969
298,2020-09-30,3,0.00859493670886076,0.0,BEST,3.0,3.039999961853028,2.900000095367432,3.0,3.0,1678400,0.0,0.0
299,2020-10-02,1,0.0035316455696202532,-0.589101620029455,BEST,2.950000047683716,2.970000028610229,2.9100000858306885,2.940000057220459,2.940000057220459,578700,-0.06999993324279874,-0.023026294118809965
